state,zip_code,total_income
SD,57762,2565
SD,57762,4478
SD,57763,580
SD,57763,2956
SD,57763,3117
SD,57764,2977
SD,57764,5436
SD,57764,2238
SD,57764,2325
SD,57766,493
SD,57766,1915
SD,57766,2891
SD,57769,6250
SD,57769,16546
SD,57769,18927
SD,57769,24202
SD,57769,58388
SD,57769,32739
SD,57770,10224
SD,57770,20389
SD,57770,15624
SD,57770,6625
SD,57770,11547
SD,57772,3103
SD,57772,6926
SD,57772,5312
SD,57772,2516
SD,57779,646
SD,57779,1379
SD,57779,1888
SD,57779,2043
SD,57779,5475
SD,57783,32408
SD,57783,65786
SD,57783,68708
SD,57783,71463
SD,57783,179637
SD,57783,181640
SD,57785,20719
SD,57785,44241
SD,57785,46210
SD,57785,44815
SD,57785,76194
SD,57785,52845
SD,57787,752
SD,57787,1321
SD,57787,3465
SD,57788,1044
SD,57788,2515
SD,57788,2480
SD,57788,2633
SD,57788,3960
SD,57790,2553
SD,57790,5069
SD,57790,5334
SD,57790,5431
SD,57790,7584
SD,57790,7864
SD,57793,4545
SD,57793,7995
SD,57793,9285
SD,57793,11130
SD,57793,18194
SD,57793,11669
SD,57794,672
SD,57794,1760
TN,37010,9831
TN,37010,17093
TN,37010,21663
TN,37010,28521
TN,37010,70119
TN,37010,49351
TN,37012,4456
TN,37012,10554
TN,37012,11956
TN,37012,8932
TN,37012,13552
TN,37013,214283
TN,37013,587683
TN,37013,442351
TN,37013,269587
TN,37013,360004
TN,37013,87867
TN,37014,3030
TN,37014,6392
TN,37014,6669
TN,37014,7410
TN,37014,39404
TN,37014,114239
TN,37015,36348
TN,37015,93916
TN,37015,93037
TN,37015,80916
TN,37015,126223
TN,37015,58204
TN,37016,1317
TN,37016,4274
TN,37016,3847
TN,37016,4073
TN,37016,10989
TN,37018,4848
TN,37018,8051
TN,37018,8619
TN,37018,7421
TN,37018,14022
TN,37018,12832
TN,37019,1953
TN,37019,4288
TN,37019,4515
TN,37019,3973
TN,37019,5245
TN,37020,8588
TN,37020,22604
TN,37020,28105
TN,37020,23092
TN,37020,42672
TN,37020,23951
TN,37022,11553
TN,37022,27566
TN,37022,28719
TN,37022,25917
TN,37022,34602
TN,37022,21707
TN,37023,3458
TN,37023,6701
TN,37023,7816
TN,37023,4906
TN,37023,11066
TN,37025,12677
TN,37025,29575
TN,37025,30197
TN,37025,24617
TN,37025,40305
TN,37025,17293
TN,37026,5004
TN,37026,10850
TN,37026,10642
TN,37026,8387
TN,37026,17619
TN,37027,59877
TN,37027,124828
TN,37027,166873
TN,37027,192744
TN,37027,893804
TN,37027,4788698
TN,37028,1493
TN,37028,2343
TN,37028,2866
TN,37028,2243
TN,37028,6369
TN,37029,9459
TN,37029,23236
TN,37029,31132
TN,37029,34442
TN,37029,88972
TN,37029,56991
TN,37030,13528
TN,37030,32920
TN,37030,28808
TN,37030,28461
TN,37030,40472
TN,37030,40650
TN,37031,6902
TN,37031,18668
TN,37031,23562
TN,37031,25217
TN,37031,36800
TN,37031,8829
TN,37032,8793
TN,37032,20479
TN,37032,18766
TN,37032,21287
TN,37032,42619
TN,37032,18997
TN,37033,14255
TN,37033,33258
TN,37033,29302
TN,37033,23577
TN,37033,34414
TN,37033,21765
TN,37034,12503
TN,37034,35302
TN,37034,42982
TN,37034,46645
TN,37034,79383
TN,37034,19948
TN,37035,6835
TN,37035,17647
TN,37035,18141
TN,37035,17833
TN,37035,30329
TN,37035,14721
TN,37036,11556
TN,37036,26815
TN,37036,28966
TN,37036,27254
TN,37036,38604
TN,37036,26785
TN,37037,13271
TN,37037,35685
TN,37037,49053
TN,37037,49398
TN,37037,89926
TN,37037,41970
TN,37040,118347
TN,37040,285444
TN,37040,247174
TN,37040,183574
TN,37040,270049
TN,37040,124731
TN,37042,188938
TN,37042,463606
TN,37042,343742
TN,37042,222573
TN,37042,225235
TN,37042,55771
TN,37043,85265
TN,37043,212744
TN,37043,234673
TN,37043,248015
TN,37043,574627
TN,37043,441377
TN,37046,7087
TN,37046,13845
TN,37046,16779
TN,37046,18929
TN,37046,95091
TN,37046,351727
TN,37047,5120
TN,37047,11447
TN,37047,12400
TN,37047,9312
TN,37047,14386
TN,37047,7857
TN,37048,10849
TN,37048,22361
TN,37048,26523
TN,37048,32862
TN,37048,85105
TN,37048,43673
TN,37049,7510
TN,37049,16065
TN,37049,17186
TN,37049,17246
TN,37049,32387
TN,37049,13295
TN,37050,3703
TN,37050,7470
TN,37050,7525
TN,37050,5065
TN,37050,12578
TN,37051,7333
TN,37051,15883
TN,37051,17256
TN,37051,14578
TN,37051,26213
TN,37052,4969
TN,37052,11137
TN,37052,11188
TN,37052,12756
TN,37052,24622
TN,37052,10348
TN,37055,59391
TN,37055,132737
TN,37055,114100
TN,37055,104668
TN,37055,168585
TN,37055,110112
TN,37057,1734
TN,37057,3828
TN,37057,4271
TN,37057,3746
TN,37057,6158
TN,37058,13888
TN,37058,27961
TN,37058,29248
TN,37058,28343
TN,37058,44521
TN,37058,16619
TN,37059,3466
TN,37059,7719
TN,37059,5893
TN,37059,4927
TN,37059,9297
TN,37060,4984
TN,37060,10351
TN,37060,12553
TN,37060,14602
TN,37060,33431
TN,37060,24431
TN,37061,10000
TN,37061,20462
TN,37061,20652
TN,37061,16625
TN,37061,31827
TN,37062,19875
TN,37062,44255
TN,37062,51889
TN,37062,55308
TN,37062,141463
TN,37062,86925
TN,37064,78511
TN,37064,164904
TN,37064,200910
TN,37064,231459
TN,37064,976332
TN,37064,2189664
TN,37066,106046
TN,37066,251356
TN,37066,241461
TN,37066,226603
TN,37066,567865
TN,37066,1258148
TN,37067,33819
TN,37067,93898
TN,37067,125529
TN,37067,128763
TN,37067,487231
TN,37067,1079288
TN,37069,22142
TN,37069,40790
TN,37069,59404
TN,37069,73345
TN,37069,335067
TN,37069,1296955
TN,37072,60743
TN,37072,153680
TN,37072,151878
TN,37072,133196
TN,37072,286862
TN,37072,246000
TN,37073,24144
TN,37073,65615
TN,37073,73331
TN,37073,71606
TN,37073,136685
TN,37073,63075
TN,37074,15418
TN,37074,36988
TN,37074,33222
TN,37074,27008
TN,37074,41465
TN,37074,16428
TN,37075,112782
TN,37075,279124
TN,37075,296658
TN,37075,300085
TN,37075,880813
TN,37075,963912
TN,37076,81735
TN,37076,224717
TN,37076,219136
TN,37076,166523
TN,37076,349199
TN,37076,188774
TN,37078,1504
TN,37078,2774
TN,37078,2205
TN,37078,1925
TN,37078,7977
TN,37079,5124
TN,37079,11094
TN,37079,12366
TN,37079,9502
TN,37079,21893
TN,37080,13928
TN,37080,37203
TN,37080,37796
TN,37080,32994
TN,37080,61879
TN,37080,45335
TN,37082,10783
TN,37082,25057
TN,37082,26766
TN,37082,31081
TN,37082,84189
TN,37082,80654
TN,37083,30127
TN,37083,67161
TN,37083,59643
TN,37083,50667
TN,37083,65150
TN,37083,37163
TN,37085,6540
TN,37085,17051
TN,37085,20158
TN,37085,27529
TN,37085,77148
TN,37085,55143
TN,37086,82583
TN,37086,219630
TN,37086,172737
TN,37086,117747
TN,37086,139268
TN,37086,33797
TN,37087,96385
TN,37087,220300
TN,37087,209191
TN,37087,208646
TN,37087,460675
TN,37087,375412
TN,37090,31526
TN,37090,85588
TN,37090,90113
TN,37090,89851
TN,37090,198793
TN,37090,135293
TN,37091,45957
TN,37091,110859
TN,37091,91687
TN,37091,80867
TN,37091,120486
TN,37091,155077
TN,37095,3844
TN,37095,8373
TN,37095,7716
TN,37095,7124
TN,37095,12011
TN,37096,12665
TN,37096,23241
TN,37096,20752
TN,37096,17206
TN,37096,22772
TN,37096,16285
TN,37097,5113
TN,37097,8040
TN,37097,7686
TN,37097,6371
TN,37097,11516
TN,37098,10806
TN,37098,27491
TN,37098,21869
TN,37098,18611
TN,37098,25958
TN,37101,13036
TN,37101,27915
TN,37101,25908
TN,37101,25197
TN,37101,38226
TN,37101,29593
TN,37110,70510
TN,37110,140439
TN,37110,117685
TN,37110,90087
TN,37110,119165
TN,37110,80485
TN,37115,95118
TN,37115,233195
TN,37115,162258
TN,37115,91376
TN,37115,113443
TN,37115,56937
TN,37118,1976
TN,37118,5129
TN,37118,5539
TN,37118,7458
TN,37118,17233
TN,37118,22814
TN,37122,87886
TN,37122,206636
TN,37122,264919
TN,37122,319248
TN,37122,986057
TN,37122,716489
TN,37127,34507
TN,37127,89020
TN,37127,102945
TN,37127,91609
TN,37127,194098
TN,37127,91402
TN,37128,108622
TN,37128,306900
TN,37128,348798
TN,37128,321636
TN,37128,745785
TN,37128,341116
TN,37129,100632
TN,37129,257022
TN,37129,282613
TN,37129,267496
TN,37129,635804
TN,37129,479313
TN,37130,138709
TN,37130,277437
TN,37130,190793
TN,37130,148419
TN,37130,339546
TN,37130,386220
TN,37134,5763
TN,37134,12324
TN,37134,12372
TN,37134,15223
TN,37134,29462
TN,37135,17684
TN,37135,38022
TN,37135,60199
TN,37135,79397
TN,37135,418429
TN,37135,515410
TN,37137,6236
TN,37137,13321
TN,37137,10033
TN,37137,6854
TN,37137,15266
TN,37138,41579
TN,37138,109158
TN,37138,124557
TN,37138,109252
TN,37138,228681
TN,37138,277382
TN,37141,2364
TN,37141,5618
TN,37141,5239
TN,37141,5710
TN,37141,11539
TN,37142,3502
TN,37142,7578
TN,37142,9370
TN,37142,8183
TN,37142,14592
TN,37142,7166
TN,37143,7325
TN,37143,15450
TN,37143,19001
TN,37143,18373
TN,37143,47016
TN,37143,27700
TN,37144,6034
TN,37144,15620
TN,37144,13383
TN,37144,11186
TN,37144,17650
TN,37144,10016
TN,37145,4658
TN,37145,11402
TN,37145,10567
TN,37145,8438
TN,37145,16564
TN,37146,12335
TN,37146,30964
TN,37146,38012
TN,37146,44302
TN,37146,93909
TN,37146,48178
TN,37148,46508
TN,37148,117803
TN,37148,123481
TN,37148,106959
TN,37148,152391
TN,37148,139491
TN,37149,5182
TN,37149,10664
TN,37149,11452
TN,37149,12797
TN,37149,20258
TN,37149,16315
TN,37150,10733
TN,37150,19531
TN,37150,14696
TN,37150,10194
TN,37150,17110
TN,37151,1120
TN,37151,2500
TN,37151,2211
TN,37151,2142
TN,37151,6553
TN,37153,8771
TN,37153,20648
TN,37153,24177
TN,37153,27892
TN,37153,73110
TN,37153,35490
TN,37160,77235
TN,37160,174910
TN,37160,128906
TN,37160,102831
TN,37160,149920
TN,37160,153750
TN,37166,29875
TN,37166,65693
TN,37166,52331
TN,37166,40999
TN,37166,61465
TN,37166,43872
TN,37167,115097
TN,37167,321170
TN,37167,298366
TN,37167,247006
TN,37167,445326
TN,37167,193492
TN,37171,2573
TN,37171,5226
TN,37171,4877
TN,37171,3938
TN,37171,8472
TN,37172,63716
TN,37172,157647
TN,37172,127226
TN,37172,116321
TN,37172,195814
TN,37172,135876
TN,37174,60284
TN,37174,159643
TN,37174,212029
TN,37174,246341
TN,37174,673565
TN,37174,336877
TN,37175,2302
TN,37175,3070
TN,37175,4789
TN,37175,3496
TN,37175,4191
TN,37178,4208
TN,37178,8962
TN,37178,9313
TN,37178,7746
TN,37178,16166
TN,37179,19346
TN,37179,41998
TN,37179,59318
TN,37179,75096
TN,37179,285537
TN,37179,370244
TN,37180,6485
TN,37180,15139
TN,37180,18175
TN,37180,15084
TN,37180,17936
TN,37180,7354
TN,37181,2594
TN,37181,7130
TN,37181,6401
TN,37181,4833
TN,37181,8870
TN,37183,6118
TN,37183,14328
TN,37183,16003
TN,37183,13361
TN,37183,28233
TN,37183,19580
TN,37184,11264
TN,37184,28062
TN,37184,28654
TN,37184,25889
TN,37184,42187
TN,37184,21630
TN,37185,18938
TN,37185,37430
TN,37185,32604
TN,37185,27188
TN,37185,50834
TN,37185,27591
TN,37186,21006
TN,37186,46477
TN,37186,40716
TN,37186,32701
TN,37186,36467
TN,37186,13577
TN,37187,13496
TN,37187,36185
TN,37187,37128
TN,37187,33624
TN,37187,48702
TN,37187,18306
TN,37188,28264
TN,37188,72054
TN,37188,84499
TN,37188,94129
TN,37188,172430
TN,37188,52583
TN,37189,7608
TN,37189,20019
TN,37189,19027
TN,37189,14088
TN,37189,31433
TN,37189,26179
TN,37190,16911
TN,37190,40233
TN,37190,42715
TN,37190,34338
TN,37190,45164
TN,37190,16624
TN,37191,7903
TN,37191,19623
TN,37191,21838
TN,37191,17440
TN,37191,25312
TN,37191,9508
TN,37201,1769
TN,37201,5794
TN,37201,10058
TN,37201,10034
TN,37201,35353
TN,37201,105292
TN,37203,40263
TN,37203,102224
TN,37203,124051
TN,37203,88586
TN,37203,209229
TN,37203,1641669
TN,37204,21444
TN,37204,61397
TN,37204,71587
TN,37204,57809
TN,37204,176164
TN,37204,806644
TN,37205,28400
TN,37205,67976
TN,37205,91633
TN,37205,89560
TN,37205,336820
TN,37205,3191911
TN,37206,60992
TN,37206,142267
TN,37206,132774
TN,37206,99135
TN,37206,299518
TN,37206,475207
TN,37207,109295
TN,37207,232252
TN,37207,158896
TN,37207,95909
TN,37207,145052
TN,37207,60187
TN,37208,47783
TN,37208,98239
TN,37208,86746
TN,37208,58852
TN,37208,126611
TN,37208,192093
TN,37209,81965
TN,37209,226914
TN,37209,218367
TN,37209,157036
TN,37209,356037
TN,37209,407515
TN,37210,45124
TN,37210,81765
TN,37210,65583
TN,37210,39720
TN,37210,58488
TN,37210,64870
TN,37211,163509
TN,37211,416935
TN,37211,347270
TN,37211,250955
TN,37211,477319
TN,37211,225454
TN,37212,22956
TN,37212,61602
TN,37212,61497
TN,37212,41166
TN,37212,125947
TN,37212,923028
TN,37214,66207
TN,37214,203027
TN,37214,197045
TN,37214,141927
TN,37214,222707
TN,37214,97219
TN,37215,24270
TN,37215,63163
TN,37215,77941
TN,37215,78845
TN,37215,310892
TN,37215,3098940
TN,37216,37593
TN,37216,110994
TN,37216,106997
TN,37216,87709
TN,37216,202766
TN,37216,102789
TN,37217,78875
TN,37217,201574
TN,37217,141099
TN,37217,73269
TN,37217,88665
TN,37217,46814
TN,37218,38328
TN,37218,86469
TN,37218,57520
TN,37218,41071
TN,37218,62204
TN,37218,31234
TN,37219,2737
TN,37219,10498
TN,37219,15053
TN,37219,13413
TN,37219,26719
TN,37219,73957
TN,37220,6772
TN,37220,14771
TN,37220,21557
TN,37220,25765
TN,37220,119391
TN,37220,520236
TN,37221,65000
TN,37221,177464
TN,37221,216058
TN,37221,194534
TN,37221,587741
TN,37221,646498
TN,37228,5073
TN,37228,14159
TN,37228,14270
TN,37228,6523
TN,37228,9161
TN,37228,9797
TN,37301,4107
TN,37301,6341
TN,37301,6838
TN,37301,5519
TN,37301,8221
TN,37302,6805
TN,37302,13798
TN,37302,15239
TN,37302,21079
TN,37302,69321
TN,37302,84942
TN,37303,51777
TN,37303,106230
TN,37303,101767
TN,37303,87352
TN,37303,133415
TN,37303,65654
TN,37305,1800
TN,37305,2561
TN,37305,1805
TN,37305,4105
TN,37306,5541
TN,37306,11180
TN,37306,10000
TN,37306,10268
TN,37306,19805
TN,37306,9082
TN,37307,10267
TN,37307,19340
TN,37307,20865
TN,37307,20491
TN,37307,27496
TN,37307,7067
TN,37308,4739
TN,37308,11486
TN,37308,13185
TN,37308,10686
TN,37308,18384
TN,37308,6590
TN,37309,4702
TN,37309,9127
TN,37309,9010
TN,37309,7637
TN,37309,15390
TN,37310,8237
TN,37310,16969
TN,37310,19358
TN,37310,17359
TN,37310,39029
TN,37310,21145
TN,37311,63374
TN,37311,118482
TN,37311,83056
TN,37311,58061
TN,37311,93559
TN,37311,73523
TN,37312,69569
TN,37312,146970
TN,37312,145990
TN,37312,146853
TN,37312,301860
TN,37312,205991
TN,37313,2853
TN,37313,5305
TN,37313,5063
TN,37313,3131
TN,37313,8085
TN,37317,5553
TN,37317,9353
TN,37317,8821
TN,37317,6478
TN,37317,15626
TN,37318,4907
TN,37318,9173
TN,37318,7319
TN,37318,4857
TN,37318,8864
TN,37321,38961
TN,37321,81520
TN,37321,72962
TN,37321,60051
TN,37321,100104
TN,37321,42216
TN,37322,17255
TN,37322,35573
TN,37322,34145
TN,37322,28654
TN,37322,46359
TN,37322,12326
TN,37323,63394
TN,37323,147854
TN,37323,135897
TN,37323,109007
TN,37323,160599
TN,37323,48922
TN,37324,11220
TN,37324,24400
TN,37324,20191
TN,37324,15570
TN,37324,23965
TN,37324,8903
TN,37325,3349
TN,37325,6923
TN,37325,7392
TN,37325,7208
TN,37325,14128
TN,37327,24236
TN,37327,50576
TN,37327,44992
TN,37327,40058
TN,37327,69339
TN,37327,41006
TN,37328,2598
TN,37328,5787
TN,37328,6526
TN,37328,4057
TN,37328,11195
TN,37329,10513
TN,37329,22672
TN,37329,23230
TN,37329,19203
TN,37329,31715
TN,37329,11973
TN,37330,14177
TN,37330,31130
TN,37330,32696
TN,37330,32252
TN,37330,50939
TN,37330,27821
TN,37331,16266
TN,37331,33921
TN,37331,32404
TN,37331,26066
TN,37331,32189
TN,37331,9983
TN,37332,5414
TN,37332,11369
TN,37332,9858
TN,37332,9489
TN,37332,19477
TN,37333,1174
TN,37333,1771
TN,37333,1346
TN,37333,2706
TN,37334,47943
TN,37334,101816
TN,37334,87667
TN,37334,83415
TN,37334,157990
TN,37334,79667
TN,37335,5554
TN,37335,11305
TN,37335,11136
TN,37335,10000
TN,37335,18307
TN,37336,8038
TN,37336,19443
TN,37336,20054
TN,37336,19652
TN,37336,36471
TN,37336,22549
TN,37337,3314
TN,37337,5771
TN,37337,5684
TN,37337,4192
TN,37337,7110
TN,37338,6611
TN,37338,14459
TN,37338,12725
TN,37338,8614
TN,37338,20817
TN,37339,3752
TN,37339,7436
TN,37339,7668
TN,37339,5361
TN,37339,5242
TN,37340,1422
TN,37340,3253
TN,37340,2516
TN,37340,3971
TN,37341,25579
TN,37341,57905
TN,37341,64926
TN,37341,63083
TN,37341,118546
TN,37341,90094
TN,37342,7035
TN,37342,16840
TN,37342,15222
TN,37342,13591
TN,37342,23407
TN,37342,9000
TN,37343,83687
TN,37343,180286
TN,37343,192090
TN,37343,195730
TN,37343,464331
TN,37343,342992
TN,37345,4131
TN,37345,9072
TN,37345,9058
TN,37345,8407
TN,37345,16232
TN,37347,16404
TN,37347,37287
TN,37347,38660
TN,37347,30719
TN,37347,58630
TN,37347,31535
TN,37348,2293
TN,37348,5719
TN,37348,5787
TN,37348,4220
TN,37348,8644
TN,37350,2178
TN,37350,2719
TN,37350,4729
TN,37350,5304
TN,37350,30144
TN,37350,246059
TN,37351,1034
TN,37351,2305
TN,37351,1853
TN,37351,1978
TN,37352,6334
TN,37352,12848
TN,37352,13062
TN,37352,16028
TN,37352,29383
TN,37352,13749
TN,37353,9784
TN,37353,20922
TN,37353,21104
TN,37353,18428
TN,37353,44261
TN,37353,56993
TN,37354,34721
TN,37354,77597
TN,37354,68938
TN,37354,57016
TN,37354,75447
TN,37354,22338
TN,37355,54973
TN,37355,128161
TN,37355,116554
TN,37355,98326
TN,37355,170137
TN,37355,86005
TN,37356,5889
TN,37356,10598
TN,37356,9670
TN,37356,8024
TN,37356,18276
TN,37356,19622
TN,37357,11296
TN,37357,24112
TN,37357,23254
TN,37357,21686
TN,37357,28964
TN,37357,13914
TN,37359,1027
TN,37359,2661
TN,37359,2616
TN,37359,2690
TN,37359,7795
TN,37360,3252
TN,37360,6729
TN,37360,6330
TN,37360,7589
TN,37360,17156
TN,37360,12332
TN,37361,3464
TN,37361,6767
TN,37361,6246
TN,37361,4761
TN,37361,14942
TN,37362,6671
TN,37362,15385
TN,37362,14389
TN,37362,10832
TN,37362,19049
TN,37363,59003
TN,37363,131179
TN,37363,169804
TN,37363,183385
TN,37363,534368
TN,37363,666721
TN,37365,2963
TN,37365,5561
TN,37365,4949
TN,37365,2567
TN,37365,4482
TN,37366,1885
TN,37366,4345
TN,37366,3661
TN,37366,3883
TN,37366,9064
TN,37367,18885
TN,37367,39069
TN,37367,32958
TN,37367,25374
TN,37367,39649
TN,37367,16596
TN,37369,1518
TN,37369,3185
TN,37369,3693
TN,37369,3143
TN,37369,5682
TN,37370,8973
TN,37370,18105
TN,37370,22560
TN,37370,19368
TN,37370,31916
TN,37370,10340
TN,37373,5781
TN,37373,13273
TN,37373,12500
TN,37373,13701
TN,37373,26174
TN,37373,16078
TN,37374,3801
TN,37374,7497
TN,37374,5371
TN,37374,3458
TN,37374,12541
TN,37375,3372
TN,37375,8746
TN,37375,10462
TN,37375,11674
TN,37375,26297
TN,37375,34418
TN,37376,845
TN,37376,2245
TN,37376,1550
TN,37376,2669
TN,37377,19643
TN,37377,38257
TN,37377,51386
TN,37377,68068
TN,37377,262519
TN,37377,710669
TN,37379,48310
TN,37379,104124
TN,37379,119024
TN,37379,122759
TN,37379,296207
TN,37379,189619
TN,37380,13956
TN,37380,26619
TN,37380,26762
TN,37380,19109
TN,37380,38413
TN,37380,20817
TN,37381,18144
TN,37381,35348
TN,37381,34214
TN,37381,30233
TN,37381,60544
TN,37381,25879
TN,37385,14957
TN,37385,31763
TN,37385,30181
TN,37385,27405
TN,37385,34868
TN,37385,10983
TN,37387,8536
TN,37387,17573
TN,37387,13121
TN,37387,9892
TN,37387,17654
TN,37388,53343
TN,37388,115438
TN,37388,104776
TN,37388,93001
TN,37388,193688
TN,37388,144174
TN,37391,3284
TN,37391,6120
TN,37391,3978
TN,37391,4125
TN,37391,11142
TN,37396,938
TN,37396,1601
TN,37396,2851
TN,37397,19701
TN,37397,39472
TN,37397,40644
TN,37397,29506
TN,37397,47669
TN,37397,14789
TN,37398,30346
TN,37398,67542
TN,37398,61426
TN,37398,62413
TN,37398,111173
TN,37398,87298
TN,37402,8700
TN,37402,13617
TN,37402,11504
TN,37402,9924
TN,37402,18888
TN,37402,183199
TN,37403,7114
TN,37403,11795
TN,37403,9127
TN,37403,5998
TN,37403,15103
TN,37403,79509
TN,37404,34671
TN,37404,59812
TN,37404,29936
TN,37404,20277
TN,37404,45535
TN,37404,68126
TN,37405,34460
TN,37405,80254
TN,37405,76446
TN,37405,63260
TN,37405,178246
TN,37405,547086
TN,37406,39949
TN,37406,62985
TN,37406,29573
TN,37406,17688
TN,37406,22326
TN,37406,10235
TN,37407,22384
TN,37407,36591
TN,37407,12374
TN,37407,2733
TN,37407,4498
TN,37408,6095
TN,37408,13685
TN,37408,11978
TN,37408,11415
TN,37408,33782
TN,37408,75987
TN,37409,6402
TN,37409,14917
TN,37409,14632
TN,37409,9874
TN,37409,27706
TN,37409,23594
TN,37410,14011
TN,37410,14953
TN,37410,5440
TN,37411,49038
TN,37411,99934
TN,37411,67503
TN,37411,36245
TN,37411,68938
TN,37411,40841
TN,37412,51779
TN,37412,130738
TN,37412,97653
TN,37412,66278
TN,37412,88358
TN,37412,34529
TN,37415,50332
TN,37415,125809
TN,37415,117773
TN,37415,95759
TN,37415,189089
TN,37415,226635
TN,37416,35206
TN,37416,87653
TN,37416,70789
TN,37416,48102
TN,37416,80007
TN,37416,92086
TN,37419,12458
TN,37419,26225
TN,37419,24246
TN,37419,25212
TN,37419,61907
TN,37419,151675
TN,37421,97001
TN,37421,229789
TN,37421,227587
TN,37421,202519
TN,37421,461197
TN,37421,482932
TN,37601,90535
TN,37601,148915
TN,37601,118138
TN,37601,96468
TN,37601,178631
TN,37601,178724
TN,37604,81907
TN,37604,139985
TN,37604,120755
TN,37604,107774
TN,37604,233049
TN,37604,279150
TN,37615,40672
TN,37615,90093
TN,37615,95471
TN,37615,92123
TN,37615,225149
TN,37615,301713
TN,37616,10890
TN,37616,22103
TN,37616,21493
TN,37616,18260
TN,37616,26540
TN,37616,8049
TN,37617,30212
TN,37617,60002
TN,37617,56810
TN,37617,51444
TN,37617,104228
TN,37617,82936
TN,37618,26857
TN,37618,55675
TN,37618,55516
TN,37618,44680
TN,37618,72069
TN,37618,38461
TN,37620,89808
TN,37620,169802
TN,37620,148363
TN,37620,112372
TN,37620,194828
TN,37620,195882
TN,37640,6659
TN,37640,13358
TN,37640,13825
TN,37640,11132
TN,37640,15764
TN,37640,23247
TN,37641,19051
TN,37641,39362
TN,37641,33632
TN,37641,28743
TN,37641,41239
TN,37641,19785
TN,37642,33504
TN,37642,62128
TN,37642,61472
TN,37642,52206
TN,37642,73527
TN,37642,22196
TN,37643,70914
TN,37643,140782
TN,37643,123579
TN,37643,88769
TN,37643,120417
TN,37643,80382
TN,37645,9737
TN,37645,23323
TN,37645,28180
TN,37645,24361
TN,37645,40072
TN,37650,26120
TN,37650,49457
TN,37650,42686
TN,37650,39583
TN,37650,50635
TN,37650,24414
TN,37656,7878
TN,37656,15504
TN,37656,16685
TN,37656,15614
TN,37656,25866
TN,37656,7607
TN,37657,1894
TN,37657,3304
TN,37657,3053
TN,37657,2700
TN,37657,4892
TN,37658,9216
TN,37658,17526
TN,37658,15003
TN,37658,12162
TN,37658,17425
TN,37659,56072
TN,37659,116821
TN,37659,123880
TN,37659,123679
TN,37659,228541
TN,37659,198852
TN,37660,89379
TN,37660,154208
TN,37660,142386
TN,37660,108474
TN,37660,213545
TN,37660,251173
TN,37663,28201
TN,37663,56429
TN,37663,68259
TN,37663,72653
TN,37663,150658
TN,37663,99491
TN,37664,59314
TN,37664,108587
TN,37664,111477
TN,37664,103573
TN,37664,240779
TN,37664,269655
TN,37665,13599
TN,37665,21979
TN,37665,16891
TN,37665,10711
TN,37665,8657
TN,37680,1489
TN,37680,2507
TN,37680,2021
TN,37680,2695
TN,37681,13118
TN,37681,28197
TN,37681,26065
TN,37681,19804
TN,37681,30777
TN,37681,16838
TN,37683,22029
TN,37683,49358
TN,37683,39171
TN,37683,28628
TN,37683,39436
TN,37683,24775
TN,37686,15879
TN,37686,34912
TN,37686,38381
TN,37686,36121
TN,37686,77562
TN,37686,88649
TN,37687,9391
TN,37687,16693
TN,37687,16024
TN,37687,14063
TN,37687,23751
TN,37688,1520
TN,37688,5037
TN,37688,3633
TN,37688,2866
TN,37688,12137
TN,37690,8983
TN,37690,20090
TN,37690,18590
TN,37690,15970
TN,37690,23800
TN,37690,7643
TN,37691,1693
TN,37691,3296
TN,37691,3386
TN,37691,1803
TN,37691,5761
TN,37692,10124
TN,37692,18405
TN,37692,19899
TN,37692,17010
TN,37692,29925
TN,37692,12269
TN,37694,4233
TN,37694,7181
TN,37694,7955
TN,37694,4667
TN,37694,8310
TN,37701,18591
TN,37701,40772
TN,37701,31353
TN,37701,29220
TN,37701,62399
TN,37701,64911
TN,37705,8746
TN,37705,18363
TN,37705,21345
TN,37705,22513
TN,37705,49466
TN,37705,30280
TN,37708,16513
TN,37708,29588
TN,37708,24767
TN,37708,19741
TN,37708,27737
TN,37708,16736
TN,37709,7400
TN,37709,16759
TN,37709,16812
TN,37709,14463
TN,37709,25877
TN,37709,11928
TN,37710,2100
TN,37710,4237
TN,37710,3125
TN,37710,3433
TN,37711,10583
TN,37711,24972
TN,37711,20264
TN,37711,11417
TN,37711,17867
TN,37713,3713
TN,37713,5774
TN,37713,5188
TN,37713,3583
TN,37713,6011
TN,37714,8585
TN,37714,17522
TN,37714,16104
TN,37714,12561
